[2024-05-06 18:24:07 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 19:16:13 : INFO] - Completed processing task with ID : 316, and type 'smush' 
[2024-05-06 19:16:13 : INFO] - Processing task with ID : 317, and type 'smush' 
[2024-05-06 19:16:13 : INFO] - Re_Smush_It_Task - Attachment ID : 274812, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:13 : INFO] - File: icon-1.png, Compression quality: 92 
[2024-05-06 19:16:14 : INFO] - Backing up the original image - 2023/12/Screenshot_2-updraft-pre-smush-original.png 
[2024-05-06 19:16:14 : INFO] - Backing up the original image - 2024/01/Bg-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:14 : INFO] - Backing up the original image - 2024/01/icon-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:14 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-1.png.The file was compressed from 2.33 KB to 2.33 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:14 : INFO] - Completed processing task with ID : 317, and type 'smush' 
[2024-05-06 19:16:14 : INFO] - Processing task with ID : 318, and type 'smush' 
[2024-05-06 19:16:14 : INFO] - Re_Smush_It_Task - Attachment ID : 274813, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:14 : INFO] - File: icon-2.png, Compression quality: 92 
[2024-05-06 19:16:15 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/img-3.png.The file was compressed from 1.66 MB to 551.87 KB, saving 67.54 percent, using WP-Optimize 
[2024-05-06 19:16:15 : INFO] - Backing up the original image - 2024/01/icon-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:15 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-2.png.The file was compressed from 3.28 KB to 3.28 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:15 : INFO] - Completed processing task with ID : 384, and type 'smush' 
[2024-05-06 19:16:15 : INFO] - Completed processing task with ID : 318, and type 'smush' 
[2024-05-06 19:16:15 : INFO] - Processing task with ID : 319, and type 'smush' 
[2024-05-06 19:16:15 : INFO] - Re_Smush_It_Task - Attachment ID : 274814, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:15 : INFO] - File: icon-3.png, Compression quality: 92 
[2024-05-06 19:16:16 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Bg-2.png.The file was compressed from 797 bytes to 797 bytes, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:16 : INFO] - Completed processing task with ID : 344, and type 'smush' 
[2024-05-06 19:16:16 : INFO] - Processing task with ID : 345, and type 'smush' 
[2024-05-06 19:16:16 : INFO] - Re_Smush_It_Task - Attachment ID : 274922, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:16 : INFO] - File: Mini-2.png, Compression quality: 92 
[2024-05-06 19:16:16 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/Screenshot_2.png.The file was compressed from 2.37 KB to 2.37 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:16 : INFO] - Completed processing task with ID : 335, and type 'smush' 
[2024-05-06 19:16:16 : INFO] - Processing task with ID : 336, and type 'smush' 
[2024-05-06 19:16:16 : INFO] - Re_Smush_It_Task - Attachment ID : 274896, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:16 : INFO] - File: 1-1.png, Compression quality: 92 
[2024-05-06 19:16:17 : INFO] - Backing up the original image - 2024/01/icon-3-updraft-pre-smush-original.png 
[2024-05-06 19:16:17 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-3.png.The file was compressed from 2.98 KB to 2.98 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:17 : INFO] - Completed processing task with ID : 319, and type 'smush' 
[2024-05-06 19:16:17 : INFO] - Processing task with ID : 320, and type 'smush' 
[2024-05-06 19:16:17 : INFO] - Re_Smush_It_Task - Attachment ID : 274815, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:17 : INFO] - File: icon-4.png, Compression quality: 92 
[2024-05-06 19:16:17 : INFO] - Backing up the original image - 2024/01/Mini-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:18 : INFO] - Backing up the original image - 2024/01/icon-4-updraft-pre-smush-original.png 
[2024-05-06 19:16:18 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-4.png.The file was compressed from 2.89 KB to 2.89 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:18 : INFO] - Completed processing task with ID : 320, and type 'smush' 
[2024-05-06 19:16:18 : INFO] - Processing task with ID : 321, and type 'smush' 
[2024-05-06 19:16:18 : INFO] - Backing up the original image - 2023/12/1-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:18 : INFO] - Re_Smush_It_Task - Attachment ID : 274816, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:18 : INFO] - File: icon-5.png, Compression quality: 92 
[2024-05-06 19:16:18 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Mini-2.png.The file was compressed from 2.66 KB to 2.66 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:18 : INFO] - Completed processing task with ID : 345, and type 'smush' 
[2024-05-06 19:16:18 : INFO] - Processing task with ID : 346, and type 'smush' 
[2024-05-06 19:16:18 : INFO] - Re_Smush_It_Task - Attachment ID : 274925, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:18 : INFO] - File: Frame-2-2.png, Compression quality: 92 
[2024-05-06 19:16:18 : INFO] - Task with ID 385 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 19:16:18 : INFO] - Processing task with ID : 386, and type 'smush' 
[2024-05-06 19:16:19 : INFO] - Re_Smush_It_Task - Attachment ID : 275321, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:19 : INFO] - File: 31767571_08637_2022-kia-carnival-scaled.jpg, Compression quality: 92 
[2024-05-06 19:16:19 : INFO] - Backing up the original image - 2024/01/icon-5-updraft-pre-smush-original.png 
[2024-05-06 19:16:19 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-5.png.The file was compressed from 2.23 KB to 2.23 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:19 : INFO] - Completed processing task with ID : 321, and type 'smush' 
[2024-05-06 19:16:19 : INFO] - Processing task with ID : 322, and type 'smush' 
[2024-05-06 19:16:19 : INFO] - Re_Smush_It_Task - Attachment ID : 274826, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:19 : INFO] - File: Lien-he-voi-chung-toi.png, Compression quality: 92 
[2024-05-06 19:16:19 : INFO] - Backing up the original image - 2024/01/Frame-2-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:19 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/1-1.png.The file was compressed from 25.58 KB to 25.58 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:19 : INFO] - Completed processing task with ID : 336, and type 'smush' 
[2024-05-06 19:16:19 : INFO] - Processing task with ID : 337, and type 'smush' 
[2024-05-06 19:16:19 : INFO] - Re_Smush_It_Task - Attachment ID : 274897, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:19 : INFO] - File: 1-2.png, Compression quality: 92 
[2024-05-06 19:16:20 : INFO] - Backing up the original image - 2024/01/Lien-he-voi-chung-toi-updraft-pre-smush-original.png 
[2024-05-06 19:16:20 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Frame-2-2.png.The file was compressed from 2.67 KB to 2.67 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:20 : INFO] - Completed processing task with ID : 346, and type 'smush' 
[2024-05-06 19:16:20 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/31767571_03368_2022-kia-carnival-scaled.jpg.The file was compressed from 379.41 KB to 340.43 KB, saving 10.27 percent, using WP-Optimize 
[2024-05-06 19:16:20 : INFO] - Processing task with ID : 347, and type 'smush' 
[2024-05-06 19:16:20 : INFO] - Re_Smush_It_Task - Attachment ID : 274926, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:20 : INFO] - File: Rectangle-254.png, Compression quality: 92 
[2024-05-06 19:16:20 : INFO] - Completed processing task with ID : 385, and type 'smush' 
[2024-05-06 19:16:20 : INFO] - Backing up the original image - 2023/12/1-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:21 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Lien-he-voi-chung-toi.png.The file was compressed from 3.22 KB to 3.22 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:21 : INFO] - Completed processing task with ID : 322, and type 'smush' 
[2024-05-06 19:16:21 : INFO] - Processing task with ID : 323, and type 'smush' 
[2024-05-06 19:16:21 : INFO] - Re_Smush_It_Task - Attachment ID : 274840, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:21 : INFO] - File: Tham-gia-nhom-nang-dong-cua-chung-toi-tai-Autocoin.png, Compression quality: 92 
[2024-05-06 19:16:22 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/1-2.png.The file was compressed from 25.58 KB to 25.58 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:22 : INFO] - Completed processing task with ID : 337, and type 'smush' 
[2024-05-06 19:16:22 : INFO] - Processing task with ID : 338, and type 'smush' 
[2024-05-06 19:16:22 : INFO] - Re_Smush_It_Task - Attachment ID : 274898, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:22 : INFO] - File: 2-1.png, Compression quality: 92 
[2024-05-06 19:16:22 : INFO] - Backing up the original image - 2024/01/Tham-gia-nhom-nang-dong-cua-chung-toi-tai-Autocoin-updraft-pre-smush-original.png 
[2024-05-06 19:16:22 : INFO] - Backing up the original image - 2024/01/Rectangle-254-updraft-pre-smush-original.png 
[2024-05-06 19:16:22 : INFO] - Backing up the original image - 2024/01/31767571_08637_2022-kia-carnival-scaled-updraft-pre-smush-original.jpg 
[2024-05-06 19:16:23 : INFO] - Backing up the original image - 2023/12/2-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:23 : INFO] - Task with ID 386 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 19:16:23 : INFO] - Processing task with ID : 387, and type 'smush' 
[2024-05-06 19:16:23 : INFO] - Re_Smush_It_Task - Attachment ID : 275676, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:23 : INFO] - File: Group-13.png, Compression quality: 92 
[2024-05-06 19:16:23 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Tham-gia-nhom-nang-dong-cua-chung-toi-tai-Autocoin.png.The file was compressed from 5.45 KB to 5.45 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:23 : INFO] - Completed processing task with ID : 323, and type 'smush' 
[2024-05-06 19:16:23 : INFO] - Processing task with ID : 324, and type 'smush' 
[2024-05-06 19:16:23 : INFO] - Re_Smush_It_Task - Attachment ID : 274841, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:23 : INFO] - File: Nhiem-vu-cua-chung-toi-la-ket-noi-cac-dai-ly-va-nguoi-tieu-dung-de-dat-duoc-su-tin-tuong-va-minh-bach.png, Compression quality: 92 
[2024-05-06 19:16:23 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Rectangle-254.png.The file was compressed from 50.10 KB to 50.10 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:23 : INFO] - Completed processing task with ID : 347, and type 'smush' 
[2024-05-06 19:16:23 : INFO] - Processing task with ID : 348, and type 'smush' 
[2024-05-06 19:16:23 : INFO] - Re_Smush_It_Task - Attachment ID : 274933, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:23 : INFO] - File: Frame-2-3.png, Compression quality: 92 
[2024-05-06 19:16:24 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/2-1.png.The file was compressed from 10.31 KB to 10.31 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:24 : INFO] - Completed processing task with ID : 338, and type 'smush' 
[2024-05-06 19:16:24 : INFO] - Processing task with ID : 339, and type 'smush' 
[2024-05-06 19:16:24 : INFO] - Re_Smush_It_Task - Attachment ID : 274899, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:24 : INFO] - File: 3-1.png, Compression quality: 92 
[2024-05-06 19:16:24 : INFO] - Backing up the original image - 2024/01/Nhiem-vu-cua-chung-toi-la-ket-noi-cac-dai-ly-va-nguoi-tieu-dung-de-dat-duoc-su-tin-tuong-va-minh-bach-updraft-pre-smush-original.png 
[2024-05-06 19:16:24 : INFO] - Backing up the original image - 2024/01/Frame-2-3-updraft-pre-smush-original.png 
[2024-05-06 19:16:25 : INFO] - Backing up the original image - 2023/12/3-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:25 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Nhiem-vu-cua-chung-toi-la-ket-noi-cac-dai-ly-va-nguoi-tieu-dung-de-dat-duoc-su-tin-tuong-va-minh-bach.png.The file was compressed from 3.89 KB to 3.89 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:25 : INFO] - Completed processing task with ID : 324, and type 'smush' 
[2024-05-06 19:16:25 : INFO] - Processing task with ID : 325, and type 'smush' 
[2024-05-06 19:16:25 : INFO] - Re_Smush_It_Task - Attachment ID : 274843, Started on : May 06, 2024 06:38:02 
[2024-05-06 19:16:25 : INFO] - File: Mini.png, Compression quality: 92 
[2024-05-06 19:16:26 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Frame-2-3.png.The file was compressed from 4.16 KB to 4.16 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:26 : INFO] - Completed processing task with ID : 348, and type 'smush' 
[2024-05-06 19:16:26 : INFO] - Processing task with ID : 349, and type 'smush' 
[2024-05-06 19:16:26 : INFO] - Re_Smush_It_Task - Attachment ID : 274940, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:26 : INFO] - File: Screenshot_1.png, Compression quality: 92 
[2024-05-06 19:16:26 : INFO] - Backing up the original image - 2023/12/Group-13-updraft-pre-smush-original.png 
[2024-05-06 19:16:26 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/3-1.png.The file was compressed from 8.67 KB to 8.67 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:26 : INFO] - Completed processing task with ID : 339, and type 'smush' 
[2024-05-06 19:16:26 : INFO] - Processing task with ID : 340, and type 'smush' 
[2024-05-06 19:16:26 : INFO] - Re_Smush_It_Task - Attachment ID : 274901, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:26 : INFO] - File: 4-1.png, Compression quality: 92 
[2024-05-06 19:16:26 : INFO] - Backing up the original image - 2024/01/Mini-updraft-pre-smush-original.png 
[2024-05-06 19:16:27 : INFO] - Backing up the original image - 2024/01/Screenshot_1-updraft-pre-smush-original.png 
[2024-05-06 19:16:27 : INFO] - Backing up the original image - 2023/12/4-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:27 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Mini.png.The file was compressed from 3.97 KB to 3.97 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:27 : INFO] - Completed processing task with ID : 325, and type 'smush' 
[2024-05-06 19:16:27 : INFO] - Processing task with ID : 326, and type 'smush' 
[2024-05-06 19:16:27 : INFO] - Re_Smush_It_Task - Attachment ID : 274844, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:27 : INFO] - File: Tham-gia-dosu-nghie-cua.png, Compression quality: 92 
[2024-05-06 19:16:28 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/4-1.png.The file was compressed from 11.96 KB to 11.96 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:28 : INFO] - Completed processing task with ID : 340, and type 'smush' 
[2024-05-06 19:16:28 : INFO] - Processing task with ID : 341, and type 'smush' 
[2024-05-06 19:16:28 : INFO] - Re_Smush_It_Task - Attachment ID : 274902, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:28 : INFO] - File: 5-1.png, Compression quality: 92 
[2024-05-06 19:16:28 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/Group-13.png.The file was compressed from 397.48 KB to 153.13 KB, saving 61.47 percent, using WP-Optimize 
[2024-05-06 19:16:28 : INFO] - Completed processing task with ID : 387, and type 'smush' 
[2024-05-06 19:16:28 : INFO] - Processing task with ID : 388, and type 'smush' 
[2024-05-06 19:16:28 : INFO] - Re_Smush_It_Task - Attachment ID : 275680, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:28 : INFO] - File: Icon.png, Compression quality: 92 
[2024-05-06 19:16:29 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Screenshot_1.png.The file was compressed from 2.10 KB to 2.10 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:29 : INFO] - Completed processing task with ID : 349, and type 'smush' 
[2024-05-06 19:16:29 : INFO] - Processing task with ID : 350, and type 'smush' 
[2024-05-06 19:16:29 : INFO] - Re_Smush_It_Task - Attachment ID : 274965, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:29 : INFO] - File: title-6.png, Compression quality: 92 
[2024-05-06 19:16:29 : INFO] - Backing up the original image - 2024/01/Tham-gia-dosu-nghie-cua-updraft-pre-smush-original.png 
[2024-05-06 19:16:29 : INFO] - Backing up the original image - 2023/12/5-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:29 : INFO] - Backing up the original image - 2023/12/Icon-updraft-pre-smush-original.png 
[2024-05-06 19:16:29 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/Icon.png.The file was compressed from 2.14 KB to 1.18 KB, saving 44.58 percent, using WP-Optimize 
[2024-05-06 19:16:29 : INFO] - Completed processing task with ID : 388, and type 'smush' 
[2024-05-06 19:16:29 : INFO] - Processing task with ID : 389, and type 'smush' 
[2024-05-06 19:16:29 : INFO] - Re_Smush_It_Task - Attachment ID : 275690, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:29 : INFO] - File: CTA-2.png, Compression quality: 92 
[2024-05-06 19:16:30 : INFO] - Backing up the original image - 2024/01/title-6-updraft-pre-smush-original.png 
[2024-05-06 19:16:30 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/5-1.png.The file was compressed from 9.35 KB to 9.35 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:30 : INFO] - Completed processing task with ID : 341, and type 'smush' 
[2024-05-06 19:16:30 : INFO] - Processing task with ID : 342, and type 'smush' 
[2024-05-06 19:16:30 : INFO] - Re_Smush_It_Task - Attachment ID : 274908, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:30 : INFO] - File: Mini-1.png, Compression quality: 92 
[2024-05-06 19:16:31 : INFO] - Backing up the original image - 2024/01/Mini-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:32 : INFO] - Backing up the original image - 2023/12/CTA-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:32 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/12/CTA-2.png.The file was compressed from 307.84 KB to 120.99 KB, saving 60.7 percent, using WP-Optimize 
[2024-05-06 19:16:32 : INFO] - Completed processing task with ID : 389, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Processing task with ID : 390, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Re_Smush_It_Task - Attachment ID : 275692, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:32 : INFO] - File: Group-14.png, Compression quality: 92 
[2024-05-06 19:16:32 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Mini-1.png.The file was compressed from 2.66 KB to 2.66 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:32 : INFO] - Completed processing task with ID : 342, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Processing task with ID : 343, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Tham-gia-dosu-nghie-cua.png.The file was compressed from 26.02 KB to 26.02 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:32 : INFO] - Re_Smush_It_Task - Attachment ID : 274909, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:32 : INFO] - File: dang-ky-ngay-va-nhan-uu-dai-truc-tiep.png, Compression quality: 92 
[2024-05-06 19:16:32 : INFO] - Completed processing task with ID : 326, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Processing task with ID : 327, and type 'smush' 
[2024-05-06 19:16:32 : INFO] - Re_Smush_It_Task - Attachment ID : 274845, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:32 : INFO] - File: Frame-2-1.png, Compression quality: 92 
[2024-05-06 19:16:33 : INFO] - Backing up the original image - 2024/01/dang-ky-ngay-va-nhan-uu-dai-truc-tiep-updraft-pre-smush-original.png 
[2024-05-06 19:16:33 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/dang-ky-ngay-va-nhan-uu-dai-truc-tiep.png.The file was compressed from 3.30 KB to 3.30 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:33 : INFO] - Backing up the original image - 2024/01/Frame-2-1-updraft-pre-smush-original.png 
[2024-05-06 19:16:33 : INFO] - Completed processing task with ID : 343, and type 'smush' 
[2024-05-06 19:16:33 : INFO] - Processing task with ID : 344, and type 'smush' 
[2024-05-06 19:16:33 : INFO] - Re_Smush_It_Task - Attachment ID : 274910, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:33 : INFO] - File: Bg-2.png, Compression quality: 92 
[2024-05-06 19:16:34 : INFO] - Backing up the original image - 2024/01/Bg-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:34 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Frame-2-1.png.The file was compressed from 3.82 KB to 3.82 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:34 : INFO] - Completed processing task with ID : 327, and type 'smush' 
[2024-05-06 19:16:34 : INFO] - Processing task with ID : 328, and type 'smush' 
[2024-05-06 19:16:34 : INFO] - Re_Smush_It_Task - Attachment ID : 274846, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:34 : INFO] - File: Title-4.png, Compression quality: 92 
[2024-05-06 19:16:35 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/title-6.png.The file was compressed from 8.97 KB to 8.97 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:35 : INFO] - Completed processing task with ID : 350, and type 'smush' 
[2024-05-06 19:16:35 : INFO] - Processing task with ID : 351, and type 'smush' 
[2024-05-06 19:16:35 : INFO] - Re_Smush_It_Task - Attachment ID : 274967, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:35 : INFO] - File: icon-6.png, Compression quality: 92 
[2024-05-06 19:16:35 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/31767571_08637_2022-kia-carnival-scaled.jpg.The file was compressed from 427.68 KB to 393.39 KB, saving 8.02 percent, using WP-Optimize 
[2024-05-06 19:16:35 : INFO] - Completed processing task with ID : 386, and type 'smush' 
[2024-05-06 19:16:35 : INFO] - Processing task with ID : 387, and type 'smush' 
[2024-05-06 19:16:35 : INFO] - Re_Smush_It_Task - Attachment ID : 275676, Started on : May 06, 2024 06:38:07 
[2024-05-06 19:16:35 : INFO] - File: Group-13.png, Compression quality: 92 
[2024-05-06 19:16:35 : INFO] - Backing up the original image - 2023/12/Group-14-updraft-pre-smush-original.png 
[2024-05-06 19:16:35 : INFO] - Backing up the original image - 2024/01/Title-4-updraft-pre-smush-original.png 
[2024-05-06 19:16:35 : INFO] - Backing up the original image - 2024/01/icon-6-updraft-pre-smush-original.png 
[2024-05-06 19:16:35 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-6.png.The file was compressed from 1.73 KB to 1.73 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:36 : INFO] - Completed processing task with ID : 351, and type 'smush' 
[2024-05-06 19:16:36 : INFO] - Processing task with ID : 352, and type 'smush' 
[2024-05-06 19:16:36 : INFO] - Re_Smush_It_Task - Attachment ID : 274968, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:36 : INFO] - File: icon-7.png, Compression quality: 92 
[2024-05-06 19:16:36 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Bg-2.png.The file was compressed from 797 bytes to 797 bytes, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:36 : INFO] - Completed processing task with ID : 344, and type 'smush' 
[2024-05-06 19:16:36 : INFO] - Processing task with ID : 345, and type 'smush' 
[2024-05-06 19:16:36 : INFO] - Re_Smush_It_Task - Attachment ID : 274922, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:36 : INFO] - File: Mini-2.png, Compression quality: 92 
[2024-05-06 19:16:36 : INFO] - Backing up the original image - 2024/01/icon-7-updraft-pre-smush-original.png 
[2024-05-06 19:16:36 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-7.png.The file was compressed from 1.48 KB to 1.48 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:36 : INFO] - Completed processing task with ID : 352, and type 'smush' 
[2024-05-06 19:16:36 : INFO] - Processing task with ID : 353, and type 'smush' 
[2024-05-06 19:16:37 : INFO] - Re_Smush_It_Task - Attachment ID : 274969, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:37 : INFO] - File: icon-8.png, Compression quality: 92 
[2024-05-06 19:16:37 : INFO] - Backing up the original image - 2024/01/Mini-2-updraft-pre-smush-original.png 
[2024-05-06 19:16:37 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/Title-4.png.The file was compressed from 4.89 KB to 4.89 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:37 : INFO] - Completed processing task with ID : 328, and type 'smush' 
[2024-05-06 19:16:37 : INFO] - Processing task with ID : 329, and type 'smush' 
[2024-05-06 19:16:37 : INFO] - Re_Smush_It_Task - Attachment ID : 274847, Started on : May 06, 2024 06:38:03 
[2024-05-06 19:16:37 : INFO] - File: Title-5.png, Compression quality: 92 
[2024-05-06 19:16:37 : INFO] - Backing up the original image - 2023/12/Group-13-updraft-pre-smush-original.png 
[2024-05-06 19:16:37 : INFO] - Backing up the original image - 2024/01/icon-8-updraft-pre-smush-original.png 
[2024-05-06 19:16:37 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2024/01/icon-8.png.The file was compressed from 1.03 KB to 1.03 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 19:16:37 : INFO] - Completed processing task with ID : 353, and type 'smush' 
[2024-05-06 19:16:37 : INFO] - Processing task with ID : 354, and type 'smush' 
[2024-05-06 19:16:37 : INFO] - Re_Smush_It_Task - Attachment ID : 274970, Started on : May 06, 2024 06:38:04 
[2024-05-06 19:16:37 : INFO] - File: icon-9.png, Compression quality: 92 
[2024-05-06 19:16:38 : INFO] - Backing up the original image - 2024/01/Title-5-updraft-pre-smush-original.png 
