Lot URL,Lot/Inv #,Estimated Value,Sale Date,Year,Make,Model,Engine Type,Cylinders,VIN,Title Code,Odometer,Odometer Description,Damage Description,Current Bid,My Bid,Item Number,Sale Name
https://www.copart.com/lotDetail/67661673,67661673,"12,037 USD",Future,2011,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE3BC******,BILL OF SALE/PART ONLY/NO TITL,0 N,NOT ACTUAL,ALL OVER,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/60955083,60955083,"23,825 USD",Future,2018,TOYT,RAV4 ADVEN,2.5L  4,4,2T3RFREV6JW******,BILL OF SALE/PART ONLY/NO TITL,0 N,NOT ACTUAL,ALL OVER,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/65018693,65018693,"2,353 USD",Future,1997,TOYT,CAMRY LE,3.0L  6,6,JT2BF22K3V0******,BILL OF SALE/PART ONLY/NO TITL,"275,832 A",ACTUAL,SIDE,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/65364203,65364203,"13,662 USD",Future,2006,TOYT,TACOMA ACC,4.0L  6,6,5TEUU42N56Z******,BILL OF SALE/PART ONLY/NO TITL,"174,022 A",ACTUAL,REAR END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/61021583,61021583,"6,280 USD",Future,2006,TOYT,RAV4 LIMIT,2.4L  4,4,JTMZD31V566******,BILL OF SALE/PART ONLY/NO TITL,"194,232 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/61791083,61791083,"9,592 USD",Future,2011,TOYT,CAMRY BASE,2.5L  4,4,4T1BF3EK7BU******,BILL OF SALE/PART ONLY/NO TITL,"139,587 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/66099063,66099063,"28,277 USD",Future,2023,TOYT,COROLLA SE,2.0L  4,4,JTND4MBE9P3******,BILL OF SALE/PART ONLY/NO TITL,"7,045 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/66340183,66340183,"5,450 USD",Future,2001,TOYT,TUNDRA ACC,4.7L  8,8,5TBRT34151S******,BILL OF SALE/PART ONLY/NO TITL,"290,672 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/69037013,69037013,"5,330 USD",Future,2007,TOYT,YARIS,1.5L  4,4,JTDBT903671******,BILL OF SALE/PART ONLY/NO TITL,"154,053 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/69492963,69492963,"8,820 USD",Future,2013,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EEXDC******,BILL OF SALE/PART ONLY/NO TITL,"213,334 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/70620703,70620703,"14,592 USD",,2015,TOYT,RAV4 XLE,2.5L  4,4,2T3WFREV9FW******,BILL OF SALE/PART ONLY/NO TITL,0 N,NOT ACTUAL,ROLLOVER,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/69611253,69611253,"24,495 USD",,2018,TOYT,HIGHLANDER,3.5L  6,6,5TDKZRFH5JS******,BILL OF SALE/PART ONLY/NO TITL,"114,262 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/69531133,69531133,"12,085 USD",,2014,TOYT,CAMRY L,2.5L  4,4,4T1BF1FK0EU******,BILL OF SALE/PART ONLY/NO TITL,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/70442543,70442543,"12,835 USD",,2006,TOYT,TACOMA DOU,4.0L  6,6,5TELU42N66Z******,BILL OF SALE/PART ONLY/NO TITL,"209,847 A",ACTUAL,ROLLOVER,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/64233223,64233223,"12,283 USD",,2006,TOYT,TACOMA ACC,4.0L  6,6,5TEUU42N66Z******,BILL OF SALE/PART ONLY/NO TITL,"180,096 N",NOT ACTUAL,SIDE,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/60572553,60572553,"10,071 USD",,2010,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE5AC******,BILL OF SALE/PART ONLY/NO TITL,"80,941 A",ACTUAL,SIDE,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/64253623,64253623,"10,388 USD",,2015,TOYT,CAMRY LE,2.5L  4,4,4T1BF1FKXFU******,BILL OF SALE/PART ONLY/NO TITL,"222,811 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - LOUISVILLE
https://www.copart.com/lotDetail/73031013,73031013,"7,367 USD",10/23/2023 10:00 am EDT,2008,TOYT,COROLLA CE,1.8L  4,4,2T1BR32E38C******,BILL OF SALE-PARTS ONLY,"96,969 A",ACTUAL,FRONT END,80 USD,0 USD,30,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/71660133,71660133,0 USD,10/23/2023 10:00 am EDT,2005,TOYT,TACOMA DOU,4.0L  6,6,5TEMU52N95Z******,CERTIFICATE OF TITLE (P),"283,335 A",ACTUAL,MINOR DENT/SCRATCHES,350 USD,0 USD,74,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/71741993,71741993,0 USD,10/23/2023 10:00 am EDT,2015,TOYT,TUNDRA DOU,5.7L  8,8,5TFBY5F13FX******,CERTIFICATE OF TITLE (P),"257,638 A",ACTUAL,MINOR DENT/SCRATCHES,"1,600 USD",0 USD,65,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/71869043,71869043,0 USD,10/23/2023 10:00 am EDT,2014,TOYT,RAV4 XLE,2.5L  4,4,2T3RFREVXEW******,CERTIFICATE OF TITLE (P),"216,493 A",ACTUAL,NORMAL WEAR,80 USD,0 USD,73,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/72156493,72156493,0 USD,10/23/2023 10:00 am EDT,2008,TOYT,RAV4 SPORT,2.4L  4,4,JTMBD32V485******,CERTIFICATE OF TITLE (P),"161,538 A",ACTUAL,ALL OVER,80 USD,0 USD,64,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/72270523,72270523,0 USD,10/23/2023 10:00 am EDT,2008,TOYT,TACOMA ACC,4.0L  6,6,5TEUU42NX8Z******,CERTIFICATE OF TITLE (P),"94,314 A",ACTUAL,MINOR DENT/SCRATCHES,925 USD,0 USD,33,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/72270833,72270833,0 USD,10/23/2023 10:00 am EDT,2010,TOYT,PRIUS,1.8L  4,4,JTDKN3DU9A0******,CERTIFICATE OF TITLE (P),"79,070 A",ACTUAL,MINOR DENT/SCRATCHES,"2,350 USD",0 USD,3,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/72310063,72310063,0 USD,10/23/2023 10:00 am EDT,2010,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR7A5******,CERTIFICATE OF TITLE (P),"225,100 A",ACTUAL,NORMAL WEAR,300 USD,0 USD,71,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/70096453,70096453,0 USD,10/23/2023 10:00 am EDT,2010,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE9AC******,CERTIFICATE OF TITLE (P),"102,732 A",ACTUAL,NORMAL WEAR,300 USD,0 USD,69,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/70133193,70133193,0 USD,10/23/2023 10:00 am EDT,2006,TOYT,RAV4 SPORT,3.5L  6,6,JTMBK32V766******,CERTIFICATE OF TITLE (P),"267,723 A",ACTUAL,NORMAL WEAR,80 USD,0 USD,75,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/70600873,70600873,0 USD,10/23/2023 09:00 pm EDT,2008,TOYT,HIGHLANDER,3.5L  6,6,JTEDS41A682******,CERTIFICATE OF TITLE (P),"239,540 A",ACTUAL,MINOR DENT/SCRATCHES,"4,150 USD",0 USD,0,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/71581763,71581763,0 USD,10/23/2023 09:00 pm EDT,2004,TOYT,SIENNA CE,3.3L  6,6,5TDZA23C54S******,CERTIFICATE OF TITLE (P),"202,202 A",ACTUAL,MINOR DENT/SCRATCHES,325 USD,0 USD,0,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/72488183,72488183,0 USD,10/23/2023 09:00 pm EDT,2005,TOYT,HIGHLANDER,3.3L  6,6,JTEEP21A550******,CERTIFICATE OF TITLE (P),"294,704 A",ACTUAL,MINOR DENT/SCRATCHES,"1,950 USD",0 USD,0,MA - SOUTH BOSTON
https://www.copart.com/lotDetail/73004633,73004633,0 USD,10/26/2023 10:00 am EDT,2012,TOYT,RAV4,2.5L  4,4,2T3BF4DV5CW******,CERTIFICATE OF TITLE (P),"252,028 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,RI - EXETER
https://www.copart.com/lotDetail/69733243,69733243,0 USD,10/23/2023 09:00 pm EDT,2004,TOYT,4RUNNER SR,4.7L  8,8,JTEBT14R648******,CERTIFICATE OF TITLE (P),"228,063 E",EXEMPT,NORMAL WEAR,500 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70856403,70856403,0 USD,10/23/2023 09:00 pm EDT,2015,TOYT,CAMRY LE,2.5L  4,4,4T4BF1FK7FR******,CERTIFICATE OF TITLE (P),1 N,NOT ACTUAL,MINOR DENT/SCRATCHES,"5,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71018133,71018133,0 USD,10/23/2023 09:00 pm EDT,2002,TOYT,TACOMA DOU,3.4L  6,6,5TEHN72NX2Z******,CERTIFICATE OF TITLE,"180,285 A",ACTUAL,MINOR DENT/SCRATCHES,"3,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71025023,71025023,0 USD,10/23/2023 09:00 pm EDT,2002,TOYT,TACOMA XTR,3.4L  6,6,5TEWN72N32Z******,CERTIFICATE OF TITLE,"139,185 A",ACTUAL,MINOR DENT/SCRATCHES,"3,250 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71164433,71164433,0 USD,10/23/2023 09:00 pm EDT,2008,TOYT,4RUNNER SR,4.0L  6,6,JTEBU14R38K******,CERTIFICATE OF TITLE (P),"165,571 A",ACTUAL,NORMAL WEAR,"3,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71164473,71164473,0 USD,10/23/2023 09:00 pm EDT,2014,TOYT,CAMRY L,2.5L  4,4,4T4BF1FK7ER******,CERTIFICATE OF TITLE (P),"221,521 A",ACTUAL,NORMAL WEAR,"1,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71164733,71164733,0 USD,10/23/2023 09:00 pm EDT,2019,TOYT,TACOMA DOU,3.5L  6,6,3TMAZ5CNXKM******,CERT OF TITLE SLVG REBUILDABLE (P),"53,481 A",ACTUAL,FRONT END,"6,500 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71244723,71244723,0 USD,10/23/2023 09:00 pm EDT,2005,TOYT,SIENNA XLE,3.3L  6,6,5TDZA22C35S******,CERTIFICATE OF TITLE,"179,593 A",ACTUAL,MINOR DENT/SCRATCHES,"1,950 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71538153,71538153,0 USD,10/23/2023 09:00 pm EDT,2003,TOYT,TUNDRA ACC,3.4L  6,6,5TBBN44153S******,CERTIFICATE OF TITLE (P),"216,404 A",ACTUAL,MINOR DENT/SCRATCHES,"1,000 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72028743,72028743,0 USD,10/23/2023 09:00 pm EDT,2004,TOYT,TACOMA DOU,3.4L  6,6,5TEHN72N24Z******,CERTIFICATE OF TITLE (P),"202,576 A",ACTUAL,MINOR DENT/SCRATCHES,"6,100 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72043463,72043463,0 USD,10/23/2023 09:00 pm EDT,2006,TOYT,4RUNNER LI,4.0L  6,6,JTEBU17R260******,CERTIFICATE OF TITLE (P),"151,685 A",ACTUAL,NORMAL WEAR,"4,150 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72071743,72071743,0 USD,10/23/2023 09:00 pm EDT,2010,TOYT,RAV4,2.5L  4,4,JTMBF4DV7AD******,CERTIFICATE OF TITLE (P),"199,336 A",ACTUAL,NORMAL WEAR,"1,650 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72102493,72102493,0 USD,10/23/2023 09:00 pm EDT,2015,TOYT,COROLLA L,1.8L  4,4,2T1BURHEXFC******,CERT OF TITLE-SALVAGE VEHICLE (P),"22,259 A",ACTUAL,MECHANICAL,"1,450 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72179323,72179323,0 USD,10/23/2023 09:00 pm EDT,2008,TOYT,RAV4,2.4L  4,4,JTMBD33V786******,CERTIFICATE OF TITLE (P),"193,226 A",ACTUAL,NORMAL WEAR,"1,350 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72256793,72256793,0 USD,10/23/2023 09:00 pm EDT,2005,TOYT,COROLLA CE,1.8L  4,4,2T1BR32E25C******,CERTIFICATE OF TITLE (P),"86,185 A",ACTUAL,NORMAL WEAR,725 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72273393,72273393,0 USD,10/23/2023 09:00 pm EDT,1999,TOYT,4RUNNER SR,3.4L  6,6,JT3HN86R3X0******,CERTIFICATE OF TITLE (P),"175,494 A",ACTUAL,NORMAL WEAR,550 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72278563,72278563,0 USD,10/23/2023 09:00 pm EDT,2008,TOYT,AVALON XL,3.5L  6,6,4T1BK36B08U******,CERTIFICATE OF TITLE (P),"162,730 A",ACTUAL,NORMAL WEAR,675 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72391913,72391913,0 USD,10/23/2023 09:00 pm EDT,2007,TOYT,HIGHLANDER,3.3L  6,6,JTEEW21A070******,CERTIFICATE OF TITLE (P),"228,173 A",ACTUAL,NORMAL WEAR,"1,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72650053,72650053,0 USD,10/23/2023 09:00 pm EDT,2015,TOYT,HIGHLANDER,3.5L  6,6,5TDJKRFH2FS******,CERTIFICATE OF TITLE (P),"234,393 A",ACTUAL,NORMAL WEAR,"10,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70016313,70016313,0 USD,10/23/2023 09:00 pm EDT,2021,TOYT,RAV4 XLE,2.5L  4,4,2T3P1RFVXMW******,CERT OF TITLE SLVG REBUILDABLE (P),0 N,NOT ACTUAL,FRONT END,"7,000 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/66405353,66405353,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,VENZA,3.5L  6,6,4T3BK3BB4BU******,CERTIFICATE OF TITLE (P),"202,845 A",ACTUAL,MINOR DENT/SCRATCHES,"6,100 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/67072543,67072543,0 USD,10/24/2023 09:00 pm EDT,2006,TOYT,RAV4,2.4L  4,4,JTMBD33V366******,CERTIFICATE OF TITLE (P),"209,182 E",EXEMPT,MINOR DENT/SCRATCHES,"1,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73022803,73022803,0 USD,10/24/2023 09:00 pm EDT,2012,TOYT,CAMRY BASE,2.5L  4,4,4T1BF1FK4CU******,CERTIFICATE OF TITLE (P),"214,512 A",ACTUAL,MINOR DENT/SCRATCHES,"2,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73038003,73038003,0 USD,10/24/2023 09:00 pm EDT,2012,TOYT,TUNDRA DOU,5.7L  8,8,5TFUY5F15CX******,CERTIFICATE OF TITLE (P),"309,510 A",ACTUAL,MINOR DENT/SCRATCHES,"5,500 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/68439743,68439743,0 USD,10/24/2023 09:00 pm EDT,2015,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR8F5******,CERTIFICATE OF TITLE (P),"172,331 A",ACTUAL,MINOR DENT/SCRATCHES,"17,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/68440493,68440493,0 USD,10/24/2023 09:00 pm EDT,2019,TOYT,HIGHLANDER,3.5L  6,6,5TDJZRFH2KS******,CERTIFICATE OF TITLE (P),"163,933 A",ACTUAL,MINOR DENT/SCRATCHES,"19,000 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/68455413,68455413,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR3A5******,CERTIFICATE OF TITLE (P),"221,530 E",EXEMPT,MINOR DENT/SCRATCHES,"9,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69403573,69403573,0 USD,10/24/2023 09:00 pm EDT,2013,TOYT,VENZA LE,2.7L  4,4,4T3BA3BB7DU******,CERTIFICATE OF TITLE (P),"215,188 A",ACTUAL,MINOR DENT/SCRATCHES,"6,100 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69556733,69556733,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,TACOMA DOU,4.0L  6,6,3TMLU4EN5AM******,CERTIFICATE OF TITLE (P),"160,620 A",ACTUAL,MINOR DENT/SCRATCHES,"8,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70686173,70686173,0 USD,10/24/2023 09:00 pm EDT,2006,TOYT,TACOMA DOU,4.0L  6,6,5TEMU52N46Z******,CERTIFICATE OF TITLE (P),"329,101 A",ACTUAL,MECHANICAL,"5,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70692523,70692523,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,TACOMA,2.7L  4,4,5TENX22N78Z******,CERTIFICATE OF TITLE (P),"273,930 A",ACTUAL,MINOR DENT/SCRATCHES,"3,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70896383,70896383,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR3B5******,CERTIFICATE OF TITLE (P),"188,077 A",ACTUAL,NORMAL WEAR,"10,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71023673,71023673,0 USD,10/24/2023 09:00 pm EDT,2006,TOYT,RAV4,2.4L  4,4,JTMBD33V066******,CERTIFICATE OF TITLE,1 E,EXEMPT,MINOR DENT/SCRATCHES,"2,200 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71057973,71057973,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,HIGHLANDER,3.5L  6,6,5TDJK3EH9AS******,CERTIFICATE OF TITLE (P),"170,189 E",EXEMPT,MINOR DENT/SCRATCHES,"2,200 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71059793,71059793,0 USD,10/24/2023 09:00 pm EDT,2014,TOYT,VENZA LE,3.5L  6,6,4T3BK3BB3EU******,CERTIFICATE OF TITLE (P),"166,853 A",ACTUAL,MINOR DENT/SCRATCHES,"7,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71062553,71062553,0 USD,10/24/2023 09:00 pm EDT,2002,TOYT,HIGHLANDER,3.0L  6,6,JTEGF21A820******,CERTIFICATE OF TITLE (P),"256,401 E",EXEMPT,MINOR DENT/SCRATCHES,"1,450 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71064583,71064583,0 USD,10/24/2023 09:00 pm EDT,2012,TOYT,SIENNA XLE,3.5L  6,6,5TDDK3DCXCS******,CERTIFICATE OF TITLE (P),"124,572 A",ACTUAL,NORMAL WEAR,"10,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71077723,71077723,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,RAV4 SPORT,3.5L  6,6,JTMRK4DV5B5******,CERTIFICATE OF TITLE (P),"231,532 A",ACTUAL,MINOR DENT/SCRATCHES,"3,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71145763,71145763,0 USD,10/24/2023 09:00 pm EDT,2017,TOYT,HIGHLANDER,3.5L  6,6,5TDJZRFH7HS******,CERTIFICATE OF TITLE (P),"239,218 A",ACTUAL,MINOR DENT/SCRATCHES,"13,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71252683,71252683,0 USD,10/24/2023 09:00 pm EDT,2006,TOYT,TACOMA DOU,4.0L  6,6,5TELU42N16Z******,CERTIFICATE OF TITLE (P),"259,157 A",ACTUAL,MINOR DENT/SCRATCHES,"6,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71253143,71253143,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,TACOMA ACC,2.7L  4,4,5TFUX4EN3BX******,CERTIFICATE OF TITLE (P),"215,768 A",ACTUAL,MINOR DENT/SCRATCHES,"7,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71321333,71321333,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,TUNDRA DOU,5.7L  8,8,5TBBV54108S******,CERTIFICATE OF TITLE (P),"190,438 A",ACTUAL,NORMAL WEAR,"4,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71657813,71657813,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,TACOMA DOU,4.0L  6,6,3TMMU4FNXAM******,CERTIFICATE OF TITLE (P),"185,349 A",ACTUAL,MINOR DENT/SCRATCHES,"6,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71671503,71671503,0 USD,10/24/2023 09:00 pm EDT,2016,TOYT,HIGHLANDER,3.5L  6,6,5TDJKRFH0GS******,CERTIFICATE OF TITLE (P),"229,096 A",ACTUAL,MINOR DENT/SCRATCHES,"12,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71710233,71710233,0 USD,10/24/2023 09:00 pm EDT,2009,TOYT,TACOMA ACC,2.7L  4,4,5TEUX42N09Z******,CERTIFICATE OF TITLE (P),"216,761 E",EXEMPT,ALL OVER,"5,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71711343,71711343,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,SEQUOIA LI,5.7L  8,8,5TDBY68A08S******,CERTIFICATE OF TITLE (P),"224,166 A",ACTUAL,MINOR DENT/SCRATCHES,"5,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71717123,71717123,0 USD,10/24/2023 09:00 pm EDT,2013,TOYT,CAMRY L,2.5L  4,4,4T1BF1FK1DU******,CERTIFICATE OF TITLE (P),"352,657 A",ACTUAL,ALL OVER,"3,450 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71840883,71840883,0 USD,10/24/2023 09:00 pm EDT,2017,TOYT,LAND CRUIS,5.7L  8,8,JTMCY7AJ8H4******,CERTIFICATE OF TITLE (P),"143,764 A",ACTUAL,MINOR DENT/SCRATCHES,"45,500 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71984923,71984923,0 USD,10/24/2023 09:00 pm EDT,2020,TOYT,RAV4 XSE,2.5L  4,4,2T3EWRFV2LW******,CERTIFICATE OF TITLE (P),"134,247 A",ACTUAL,MINOR DENT/SCRATCHES,"18,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72181093,72181093,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,4RUNNER LI,4.0L  6,6,JTEBU17R88K******,CERTIFICATE OF TITLE (P),"206,967 A",ACTUAL,MINOR DENT/SCRATCHES,"7,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72202693,72202693,0 USD,10/24/2023 09:00 pm EDT,2016,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JRXG5******,CERTIFICATE OF TITLE (P),"181,973 A",ACTUAL,MINOR DENT/SCRATCHES,"17,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72263303,72263303,0 USD,10/24/2023 09:00 pm EDT,2012,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR4C5******,CERTIFICATE OF TITLE (P),"209,764 A",ACTUAL,MINOR DENT/SCRATCHES,"10,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72265163,72265163,0 USD,10/24/2023 09:00 pm EDT,2021,TOYT,SIENNA LIM,2.5L  4,4,5TDERKEC4MS******,CERTIFICATE OF TITLE (P),"55,504 A",ACTUAL,MINOR DENT/SCRATCHES,"42,750 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72682023,72682023,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,RAV4 SPORT,2.5L  4,4,JTMRF4DV2B5******,CERTIFICATE OF TITLE (P),"294,231 A",ACTUAL,NORMAL WEAR,"4,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72759553,72759553,0 USD,10/24/2023 09:00 pm EDT,1997,TOYT,4RUNNER SR,3.4L  6,6,JT3HN86RXV0******,CERTIFICATE OF TITLE (P),"265,147 A",ACTUAL,MINOR DENT/SCRATCHES,"1,750 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72787273,72787273,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,TUNDRA CRE,5.7L  8,8,5TFDY5F12AX******,CERTIFICATE OF TITLE (P),"294,901 A",ACTUAL,MINOR DENT/SCRATCHES,"5,300 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72800263,72800263,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR1B5******,CERTIFICATE OF TITLE (P),"182,940 A",ACTUAL,NORMAL WEAR,"9,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72801273,72801273,0 USD,10/24/2023 09:00 pm EDT,2014,TOYT,HIGHLANDER,3.5L  6,6,5TDJKRFH5ES******,CERTIFICATE OF TITLE (P),"198,549 A",ACTUAL,MECHANICAL,"8,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72840303,72840303,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,TUNDRA DOU,5.7L  8,8,5TBBV54198S******,CERTIFICATE OF TITLE (P),"205,195 A",ACTUAL,MECHANICAL,"3,550 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72842093,72842093,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,TUNDRA DOU,5.7L  8,8,5TFCY5F13AX******,CERTIFICATE OF TITLE (P),"226,111 A",ACTUAL,MINOR DENT/SCRATCHES,"3,250 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72842143,72842143,0 USD,10/24/2023 09:00 pm EDT,2008,TOYT,RAV4,2.4L  4,4,JTMBD33V785******,CERTIFICATE OF TITLE (P),"248,678 A",ACTUAL,MINOR DENT/SCRATCHES,"2,250 USD",0 USD,0,MA - NORTH BOSTON
