Id,Yard number,Yard name,Sale Date M/D/CY,Day of Week,Sale time (HHMM),Time Zone,Item#,Lot number,Vehicle Type,Year,Make,Model Group,Model Detail,Body Style,Color,Damage Description,Secondary Damage,Sale Title State,Sale Title Type,Has Keys-Yes or No,Lot Cond. Code,VIN,Odometer,Odometer Brand,Est. Retail Value,Repair cost,Engine,Drive,Transmission,Fuel Type,Cylinders,Runs/Drives,Sale Status,"High Bid =non-vix,Sealed=Vix",Special Note,Location city,Location state,Location ZIP,Location country,Currency Code,Image Thumbnail,Create Date/Time,Grid/Row,Make-an-Offer Eligible,Buy-It-Now Price,Image URL,Trim,Last Updated Time,Rentals,Copart Select
41,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,38652342,V,2004,BMW,Z4,Z4 3.0,,SILVER,FRONT END,,CA,DQ,YES,E,4USBT53534LU08608,0,E,0,0,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP280/b033ffa008904b8f955f597e14ad6cbd_thb.jpg,2022-06-02-07.40.18.000467, A040,Y,1250,http://inventoryv2.copart.io/v1/lotImages/38652342?country=us&brand=cprt&yardNumber=1,3,2022-05-27T19:55:56Z,N,N
42,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,38792952,V,2020,MERCEDES-BENZ,GLB-CLASS,GLB 250,,BLACK,FRONT END,SIDE,CA,SC,YES,S,WDC4M4GB8LW003552,9335,N,42095,30000,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Vehicle Starts,On Minimum Bid,8200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP283/a756e45f632042459bea161cb89d37b6_thb.jpg,2022-06-02-07.40.18.000468, A080,N,0,http://inventoryv2.copart.io/v1/lotImages/38792952?country=us&brand=cprt&yardNumber=1,250,2022-05-27T20:35:07Z,N,N
43,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,38839392,V,2003,FORD,F150,F-150,,GRAY,MECHANICAL,,CA,DQ,YES,E,1FTRW076X3KB93377,183801,E,0,0,4.6L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP290/087e724b36844ff287d30527e479ae48_thb.jpg,2022-06-02-07.40.18.000468,SH007,N,0,http://inventoryv2.copart.io/v1/lotImages/38839392?country=us&brand=cprt&yardNumber=1,SUPERCREW,2022-06-02T02:02:05Z,N,N
44,1,CA - VALLEJO,0,,,PDT,0,38898632,V,2015,MAZDA,3,3 GRAND TO,,BLACK,REAR END,,CA,SC,YES,D,3MZBM1M71FM225668,86200,A,13668,14237.44,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,250,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP282/cbbebf2eedc6448a914f07a86ff1657f_thb.jpg,2022-06-02-07.40.18.000468, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/38898632?country=us&brand=cprt&yardNumber=1,GRAND TOURING,2022-05-17T19:18:17Z,N,N
45,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39012942,V,2014,KIA,OPTIMA,OPTIMA EX,,BLACK,FRONT END,,CA,SC,YES,E,5XXGN4A79EG301231,0,N,16275,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP282/94f862a27ab241caaa831ca973c4f177_thb.jpg,2022-06-02-07.40.18.000469, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/39012942?country=us&brand=cprt&yardNumber=1,EX,2022-05-28T08:00:45Z,N,N
46,1,CA - VALLEJO,0,,,PDT,0,39032212,K,2018,FREIGHTLINER,ALL OTHER,M2 106 MED,,WHITE,FRONT END,TOP/ROOF,CA,SC,YES,E,3ALACWFC6JDJW4690,0,N,78565,54995,6.7L  6,Rear-wheel drive,AUTOMATIC,DIESEL,6,DEFAULT,Pure Sale,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP285/85534ebe6edc41e794c9076d100db79c_thb.jpg,2022-06-02-07.40.18.000469,CC060,N,0,http://inventoryv2.copart.io/v1/lotImages/39032212?country=us&brand=cprt&yardNumber=1,106 MEDIUM DUTY,2022-06-02T07:01:00Z,N,N
47,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39050452,V,2006,NISSAN,ALTIMA,ALTIMA S,,MAROON,SIDE,,CA,AQ,YES,D,1N4AL11D86N378667,196999,A,2224,3144.81,2.5L  4,Front-wheel Drive,,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/PIX503/013de7e0-432a-4ebd-945a-57eb36e34ab7.JPG,2022-06-02-07.40.18.000469, B070,N,0,http://inventoryv2.copart.io/v1/lotImages/39050452?country=us&brand=cprt&yardNumber=1,S,2022-05-26T22:05:12Z,N,N
48,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39147972,V,2000,FORD,EXPLORER,EXPLORER E,,GREEN,SIDE,,CA,SC,YES,E,1FMZU64E6YZA38677,196286,A,4572,0,4.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP284/de3eec9251394a978d1fb11114e9b036_thb.jpg,2022-06-02-07.40.18.000470, E040,N,0,http://inventoryv2.copart.io/v1/lotImages/39147972?country=us&brand=cprt&yardNumber=1,EDDIE BAUER,2022-05-26T19:13:21Z,N,N
49,1,CA - VALLEJO,0,,,PDT,0,39410082,V,2020,TOYOTA,TUNDRA,TUNDRA CRE,,WHITE,FRONT END,REAR END,CA,SC,YES,D,5TFAY5F19LX930520,27691,A,54070,39589.52,5.7L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/8240a369fe584260ad9efcec5f576a07_thb.jpg,2022-06-02-07.40.18.000516,SH009,N,0,http://inventoryv2.copart.io/v1/lotImages/39410082?country=us&brand=cprt&yardNumber=1,CREWMAX 1794,2022-05-24T17:50:59Z,N,N
50,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39449702,V,1991,HONDA,ACCORD,ACCORD EX,,BLACK,BIOHAZARD/CHEMICAL,MINOR DENT/SCRATCHES,CA,DQ,NO,E,JHMCB7664MC086508,160422,E,0,0,2.2L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP286/888aeb3a69c2498e8110a53338fae13a_thb.jpg,2022-06-02-07.40.18.000516,SG001,N,0,http://inventoryv2.copart.io/v1/lotImages/39449702?country=us&brand=cprt&yardNumber=1,EX,2022-06-02T01:55:04Z,N,N
51,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39466292,V,2017,CHRYSLER,PACIFICA,PACIFICA T,,GRAY,FRONT END,SIDE,CA,SC,YES,E,2C4RC1BG9HR539796,0,N,30578.97,21916.93,3.6L  6,Front-wheel Drive,AUTOMATIC,FLEXIBLE FUEL,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/e7bd7fa6e82f444a8f29a1f1a19ffee4_thb.jpg,2022-06-02-07.40.18.000517,SE002,N,0,http://inventoryv2.copart.io/v1/lotImages/39466292?country=us&brand=cprt&yardNumber=1,TOURING L,2022-06-01T21:21:48Z,N,N
52,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39470322,V,2014,KIA,OPTIMA,OPTIMA LX,SEDAN 4D,BURGUNDY,FRONT END,SIDE,CA,SC,YES,E,5XXGM4A70EG314355,0,N,12220,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP284/73f396168f074bf39d252c4f965640b3_thb.jpg,2022-06-02-07.40.18.000517, A050,N,2500,http://inventoryv2.copart.io/v1/lotImages/39470322?country=us&brand=cprt&yardNumber=1,LX,2022-05-27T20:49:00Z,N,N
53,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39506772,V,2008,HONDA,ACCORD,ACCORD LX,,GRAY,FRONT END,,CA,SC,YES,D,1HGCP26398A140383,166060,A,8341,8783.57,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP285/c49fc69009354727b3e7d84b17799f0c_thb.jpg,2022-06-02-07.40.18.000517, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/39506772?country=us&brand=cprt&yardNumber=1,LX,2022-05-26T15:31:16Z,N,N
54,1,CA - VALLEJO,0,,,PDT,0,39594532,K,2003,FORD,F450,F450 SUPER,CHASSIS,WHITE,MECHANICAL,,CA,AN,YES,E,1FDXF46F63EA78933,0,E,0,0,7.3L  8,Rear-wheel drive,,DIESEL,8,DEFAULT,On Approval,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP284/8ef52fb1258b4beb8d74c384e7f2c52c_thb.jpg,2022-06-02-07.40.18.000518,AA050,N,0,http://inventoryv2.copart.io/v1/lotImages/39594532?country=us&brand=cprt&yardNumber=1,SUPER DUTY,2022-06-02T07:01:00Z,N,N
55,1,CA - VALLEJO,20220610,FRIDAY,1200,PDT,0,39598592,K,2006,CHEVROLET,EXPRESS,EXPRESS G1,,WHITE,FRONT END,,CA,SC,NO,E,1GCFG15X161223894,0,E,8665,10797.35,4.3L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/7ac51ea7fa3841afa45921a9406698a1_thb.jpg,2022-06-02-07.40.18.000518, E040,N,0,http://inventoryv2.copart.io/v1/lotImages/39598592?country=us&brand=cprt&yardNumber=1,,2022-06-01T21:08:17Z,N,N
56,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39610092,V,2015,TOYOTA,HIGHLANDER,HIGHLANDER,,SILVER,FRONT END,,CA,SC,YES,D,5TDJKRFH1FS199601,88275,A,27887,0,3.5L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP286/1f7bac0ca1d04bd893b776ec3aee5d28_thb.jpg,2022-06-02-07.40.18.000518, A080,N,0,http://inventoryv2.copart.io/v1/lotImages/39610092?country=us&brand=cprt&yardNumber=1,XLE,2022-06-01T20:54:02Z,N,N
57,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39641692,V,2006,TOYOTA,COROLLA,COROLLA MA,,BLACK,FRONT END,,CA,CQ,YES,,2T1KR32E06C575528,0,E,0,0,1.8L  4,Front-wheel Drive,MANUAL,GAS,4,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/9bd22869ce614d3eb1ed83e503a6ee71_thb.jpg,2022-06-02-07.40.18.000518,SE003,Y,900,http://inventoryv2.copart.io/v1/lotImages/39641692?country=us&brand=cprt&yardNumber=1,XR,2022-05-27T22:03:40Z,N,N
58,1,CA - VALLEJO,0,,,PDT,0,39733982,V,2007,FORD,EXPLORER,EXPLORER S,,BLACK,FRONT END,,CA,SC,YES,D,1FMEU31K47UA27549,106417,A,5738,0,4.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/bc8df52b3d0c4f06b09ecd136895220d_thb.jpg,2022-06-02-07.40.18.000519,SG006,N,0,http://inventoryv2.copart.io/v1/lotImages/39733982?country=us&brand=cprt&yardNumber=1,XLT,2022-05-23T18:59:12Z,N,N
59,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39773012,V,2002,TOYOTA,SEQUOIA,SEQUOIA LI,,SILVER,MINOR DENT/SCRATCHES,,CA,SC,YES,D,5TDZT38A02S095477,298968,A,5857,0,4.7L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,MISSING CAT/EXHAUST         ,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/c223c2c496cb4b52998a7e5c79eff323_thb.jpg,2022-06-02-07.40.18.000519, A110,N,0,http://inventoryv2.copart.io/v1/lotImages/39773012?country=us&brand=cprt&yardNumber=1,LIMITED,2022-05-26T19:17:16Z,N,N
60,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39804042,V,2001,CHEVROLET,IMPALA,IMPALA LS,,BLUE,MECHANICAL,,CA,CQ,YES,D,2G1WH55K619114479,139969,E,0,0,3.8L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP287/f7d0276cac73420196e9b50151e370a7_thb.jpg,2022-06-02-07.40.18.000519,SF004,Y,675,http://inventoryv2.copart.io/v1/lotImages/39804042?country=us&brand=cprt&yardNumber=1,LS,2022-05-27T21:49:48Z,N,N
61,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39806182,V,2011,BMW,X6,X6 XDRIVE3,4DR SPOR,BLACK,REAR END,MINOR DENT/SCRATCHES,CA,SC,YES,D,5UXFG2C57BLX06875,131741,A,17608,19394,3.0L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/097a362413bf40e997acbf18f88ee0c2_thb.jpg,2022-06-02-07.40.18.000520,SH001,N,0,http://inventoryv2.copart.io/v1/lotImages/39806182?country=us&brand=cprt&yardNumber=1,XDRIVE35I,2022-06-01T02:14:26Z,N,N
62,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39808312,V,2008,BMW,X5,X5 3.0I,,GRAY,VANDALISM,MECHANICAL,CA,SC,YES,D,5UXFE43508L006075,192536,A,14001.52,8721,3.0L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP287/50668d4204104521882ab45ade790764_thb.jpg,2022-06-02-07.40.18.000546,SH007,N,0,http://inventoryv2.copart.io/v1/lotImages/39808312?country=us&brand=cprt&yardNumber=1,3.0I,2022-05-26T19:17:55Z,N,N
63,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,39906562,V,1996,DODGE,DAKOTA,DAKOTA,,GREEN,MECHANICAL,,CA,DQ,YES,E,1B7GL23X6TS561855,124087,E,0,0,3.9L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/9cca9fb8e4874a03b63cbef03b2c61cd_thb.jpg,2022-06-02-07.40.18.000574,SD002,N,0,http://inventoryv2.copart.io/v1/lotImages/39906562?country=us&brand=cprt&yardNumber=1,,2022-06-02T01:41:06Z,N,N
64,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40088282,V,2004,BMW,3 SERIES,330 CI,,BURN,BURN,,CA,NR,YES,E,WBABD53484PL14644,0,E,5444,0,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP288/b8f94ecd0c8d4802ae9f695d26286b42_thb.jpg,2022-06-02-07.40.18.000582, A120,N,0,http://inventoryv2.copart.io/v1/lotImages/40088282?country=us&brand=cprt&yardNumber=1,CI,2022-05-31T15:36:29Z,N,N
65,1,CA - VALLEJO,0,,,PDT,0,40247172,C,2006,DUCATI,600-799,749,,BLACK,ALL OVER,,CA,SC,NO,E,ZDM1UB35X6B012630,0,E,8677.47,9960.62,,,AUTOMATIC,,,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/1321c4ae957f47c3a2c3ac5bf759be79_thb.jpg,2022-06-02-07.40.18.000607,MC002,N,0,http://inventoryv2.copart.io/v1/lotImages/40247172?country=us&brand=cprt&yardNumber=1,,2022-06-01T17:59:34Z,N,N
66,1,CA - VALLEJO,0,,,PDT,0,40262902,V,2005,BMW,6 SERIES,645CI,,TURQUOISE,VANDALISM,,CA,SC,YES,D,WBAEH73455B193759,163865,A,8599.83,11320.7,4.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP289/3cf16443081946b1b7b3941bf885fc5d_thb.jpg,2022-06-02-07.40.18.000607, C100,N,0,http://inventoryv2.copart.io/v1/lotImages/40262902?country=us&brand=cprt&yardNumber=1,CI AUTOMATIC,2022-06-01T18:46:31Z,N,N
67,1,CA - VALLEJO,0,,,PDT,0,40274672,V,2015,HYUNDAI,SANTA FE,SANTA FE S,,SILVER,FRONT END,,CA,SC,YES,E,5XYZTDLB4FG272105,149630,A,15935.46,0,2.4L  4,All wheel drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP289/bae9f1ac307141ff99ef63550ce60096_thb.jpg,2022-06-02-07.40.18.000608,SG006,N,0,http://inventoryv2.copart.io/v1/lotImages/40274672?country=us&brand=cprt&yardNumber=1,,2022-05-10T23:12:04Z,N,N
68,1,CA - VALLEJO,0,,,PDT,0,40301492,V,2013,BMW,X6,X6 XDRIVE3,4DR SPOR,BLACK,FRONT END,,CA,SC,YES,D,5UXFG2C58DL784875,137499,A,16760,13221,3.0L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP294/c1df1efc3a9646f98912ad0c2824fb63_thb.jpg,2022-06-02-07.40.18.000608, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/40301492?country=us&brand=cprt&yardNumber=1,XDRIVE35I,2022-05-17T19:18:17Z,N,N
69,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40306832,V,2019,TOYOTA,CAMRY,CAMRY L,,BURN,BURN,,CA,NR,NO,E,4T1B11HK0KU237757,0,N,24644,24644,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP291/1133bb50453b43d1a3aa2e043fe46b10_thb.jpg,2022-06-02-07.40.18.000608,SH001,N,1200,http://inventoryv2.copart.io/v1/lotImages/40306832?country=us&brand=cprt&yardNumber=1,L,2022-05-27T20:18:55Z,N,N
70,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40342092,V,2018,TOYOTA,CAMRY,CAMRY L,,SILVER,SIDE,REAR END,CA,SC,YES,D,4T1B11HK0JU093903,92550,A,19416.96,17163.92,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/5840a89fe055441f883bb5fe3603d66c_thb.jpg,2022-06-02-07.40.18.000609, D080,N,0,http://inventoryv2.copart.io/v1/lotImages/40342092?country=us&brand=cprt&yardNumber=1,L,2022-05-26T19:21:29Z,N,N
71,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40394302,V,1992,MERCEDES-BENZ,500-CLASS,500 SEL,,SILVER,NORMAL WEAR,,CA,DQ,YES,E,WDBGA51E2NA022603,0,E,0,0,5.0L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP295/04639f1db70847f39e9a55108e00ce67_thb.jpg,2022-06-02-07.40.18.000609, B050,N,0,http://inventoryv2.copart.io/v1/lotImages/40394302?country=us&brand=cprt&yardNumber=1,SEL,2022-06-02T02:10:25Z,N,N
72,1,CA - VALLEJO,0,,,PDT,0,40395582,V,2006,MITSUBISHI,LANCER,LANCER,,BURGUNDY,FRONT END,MINOR DENT/SCRATCHES,CA,AQ,YES,D,JA3AJ26E16U003814,160389,A,4132,5869.18,2.0L  4,Front-wheel Drive,,GAS,4,Run & Drive Verified,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP269/dac013d9b6994261bb25124e8a3471ff_thb.jpg,2022-06-02-07.40.18.000610, B030,N,0,http://inventoryv2.copart.io/v1/lotImages/40395582?country=us&brand=cprt&yardNumber=1,ES,2022-05-25T22:54:24Z,N,N
73,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40406872,V,2017,FORD,FUSION,FUSION SE,,SILVER,REAR END,SIDE,CA,SC,YES,D,3FA6P0LU9HR381868,121415,A,14531,0,2.0L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP294/906b6872ac6e4c89985401222a706b79_thb.jpg,2022-06-02-07.40.18.000610,SH002,N,0,http://inventoryv2.copart.io/v1/lotImages/40406872?country=us&brand=cprt&yardNumber=1,SE HYBRID,2022-05-26T17:27:51Z,N,N
74,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40411452,V,2017,HONDA,PILOT,PILOT TOUR,,GREEN,FRONT END,,CA,SC,YES,D,5FNYF5H9XHB022893,69983,A,31355,24721.05,3.5L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP293/faffa6cc0a8f45ff9c233c57e63816b8_thb.jpg,2022-06-02-07.40.18.000633, A040,N,0,http://inventoryv2.copart.io/v1/lotImages/40411452?country=us&brand=cprt&yardNumber=1,TOURING,2022-05-27T19:45:40Z,N,N
75,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40467542,R,1986,KOMF,MOTORHOME,MOTORHOME,,TAN,SIDE,,CA,SC,EXM,E,1GBKP37WXG3310914,71864,E,7075,7075,7.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,Pure Sale,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP298/575d6926dc784e27a981390172568404_thb.jpg,2022-06-02-07.40.18.000634,EE100,N,0,http://inventoryv2.copart.io/v1/lotImages/40467542?country=us&brand=cprt&yardNumber=1,,2022-05-27T21:15:03Z,N,N
76,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40484742,V,2011,FORD,ECONOLINE,ECONOLINE,,WHITE,SIDE,,TX,SV,YES,S,1FTNE2EW6BDA77029,391273,A,0,0,4.6L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/0cb2acf567c2481595032b2af45d43c9_thb.jpg,2022-06-02-07.40.18.000634,SH009,N,0,http://inventoryv2.copart.io/v1/lotImages/40484742?country=us&brand=cprt&yardNumber=1,E250 VAN,2022-05-31T21:55:43Z,N,N
77,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40511742,V,1999,FORD,F150,F150,4DR EXT,WHITE,MECHANICAL,,CA,DQ,YES,E,1FTZX172XXKB18040,226293,E,0,0,4.2L  6,Rear-wheel drive,MANUAL,GAS,6,DEFAULT,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/4758b625dec74fbd849d84f59782b55e_thb.jpg,2022-06-02-07.40.18.000636,SH007,N,0,http://inventoryv2.copart.io/v1/lotImages/40511742?country=us&brand=cprt&yardNumber=1,,2022-06-01T23:29:47Z,N,N
78,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40513492,V,2020,CHEVROLET,TRAX,TRAX LS,,SILVER,UNDERCARRIAGE,,CA,SC,YES,E,KL7CJKSB7LB031790,22233,A,21983,16683.14,1.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP293/54d0913bfc8e4693955db4ddf0af37b2_thb.jpg,2022-06-02-07.40.18.000636, C040,N,4800,http://inventoryv2.copart.io/v1/lotImages/40513492?country=us&brand=cprt&yardNumber=1,LS,2022-05-27T20:17:41Z,N,N
79,1,CA - VALLEJO,0,,,PDT,0,40550052,V,2021,HONDA,CIVIC,CIVIC EXL,,BLACK,REAR END,FRONT END,CA,SC,YES,D,19XFC1F76ME204987,7271,A,32697.43,24733.89,1.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP292/8ec222cac40f41a0ae34f5a949207804_thb.jpg,2022-06-02-07.40.18.000636,SH007,N,0,http://inventoryv2.copart.io/v1/lotImages/40550052?country=us&brand=cprt&yardNumber=1,EXL,2022-05-25T20:11:18Z,N,N
80,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,40710302,V,2013,NISSAN,ALTIMA,ALTIMA 2.5,,BROWN,FRONT END,,CA,SC,YES,D,1N4AL3APXDC234021,157672,A,8775.45,8205.88,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,1050,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP295/5a4c1c67e4cf4f0ca555ce9a1163eb46_thb.jpg,2022-06-02-07.40.18.000637, A080,N,3000,http://inventoryv2.copart.io/v1/lotImages/40710302?country=us&brand=cprt&yardNumber=1,2.5,2022-05-28T08:00:49Z,N,N
